key,value
brain_weight_0,"[[0.005049068480730057, 0.10906245559453964, 0.10760577768087387, 0.3943610191345215, -0.025712132453918457, -0.27970394492149353, 0.1712239533662796, 0.44374483823776245, -0.31893080472946167, -0.1024574488401413, -0.31488287448883057, -0.1105896532535553, 0.33098047971725464, -0.389803409576416, 0.45965272188186646, 0.25329840183258057, -0.12051703035831451, 0.37252625823020935], [-0.23469078540802002, 0.2648398280143738, -0.04466180503368378, -0.0040566585958004, 0.17043307423591614, -0.15213225781917572, -0.011841580271720886, -0.3858986496925354, -0.0471850223839283, 0.21583548188209534, -0.36878496408462524, -0.3990859091281891, 0.03674643859267235, -0.46859899163246155, 0.44034186005592346, 0.055936772376298904, 0.43103790283203125, 0.20813894271850586], [-0.251991331577301, 0.3234579563140869, -0.4625847339630127, 0.17549924552440643, -0.08402702957391739, 0.030160441994667053, 0.1637902408838272, 0.05128287523984909, -0.3458837568759918, -0.0038179736584424973, -0.42220771312713623, -0.10976004600524902, 0.1503664255142212, -0.09397239983081818, 0.19886593520641327, 0.15645693242549896, 0.2347968965768814, -0.2862766981124878], [-0.10287399590015411, -0.08168532699346542, 0.18315446376800537, -0.45726966857910156, -0.3562484085559845, 0.25469034910202026, 0.23609845340251923, 0.1003623902797699, -0.14543655514717102, 0.09069344401359558, -0.8654258847236633, 0.46965664625167847, -0.060961414128541946, 0.34510231018066406, 0.16222698986530304, -0.05901132524013519, -0.1734105348587036, -0.6667428016662598], [0.15387359261512756, 0.1723073422908783, -0.1830727607011795, -0.18878726661205292, 0.09209901094436646, 0.7415741682052612, 0.18144620954990387, -0.19553877413272858, -0.1830616295337677, -0.6197249889373779, -0.06538023054599762, -0.03355326130986214, -0.3885480761528015, 0.2420606017112732, -0.18312907218933105, -0.1757194548845291, 0.3723958134651184, 0.09199246764183044], [0.011322550475597382, 0.530508816242218, -0.10530464351177216, -0.10272848606109619, 0.17026789486408234, -0.49627166986465454, -0.0668555200099945, -0.3466377854347229, 0.11072032153606415, -0.2997182011604309, -0.07824323326349258, 0.26880770921707153, -0.12953299283981323, -0.37809234857559204, -0.4756222367286682, 0.30058321356773376, 0.07873481512069702, -0.048263683915138245], [-0.09452448785305023, -0.5551486611366272, 0.31543633341789246, 0.4041936695575714, 0.06885034590959549, 0.120066799223423, 0.7510280609130859, 0.24492719769477844, 0.14933809638023376, 0.39339351654052734, 0.4440043568611145, 0.35883498191833496, 0.13310714066028595, -0.7039294838905334, 0.03188994154334068, 0.000833926722407341, -0.12992635369300842, -0.5872848033905029], [-0.4277639389038086, 0.2204819768667221, -0.37850672006607056, -0.1219032034277916, 0.49402719736099243, -0.08961918205022812, -0.42232629656791687, 0.06501905620098114, 0.23422977328300476, 0.14865845441818237, -0.23248757421970367, -0.16894465684890747, -0.21069079637527466, -0.017367132008075714, 0.3656559884548187, 0.23692062497138977, -0.5013668537139893, -0.15691141784191132], [0.34372398257255554, 0.04033266380429268, 0.07220783829689026, -0.11004126071929932, 0.18655169010162354, 0.015444254502654076, 0.07886940240859985, 0.13996359705924988, -0.006979219615459442, 0.44976139068603516, 0.3171341121196747, 0.03703320026397705, -0.16085055470466614, 0.42147815227508545, 0.07024204730987549, 0.2813679277896881, -0.1146240383386612, -0.03925427794456482], [0.023972131311893463, -0.3475113809108734, 0.45103490352630615, 0.49237799644470215, -0.10283876955509186, -0.10688222944736481, 0.06828062236309052, -0.8557593822479248, 0.2520294487476349, 0.007639236748218536, -0.13238605856895447, 0.0022517722100019455, 0.24938835203647614, -0.49277928471565247, 0.8546051979064941, -0.08699078857898712, 0.16403794288635254, 0.15086300671100616], [-0.12848958373069763, -0.11826266348361969, -0.29260626435279846, -0.09047262370586395, -0.010365926660597324, -0.15932106971740723, 0.15597867965698242, -0.28435343503952026, -0.3080781102180481, -0.17981785535812378, -0.047999754548072815, 0.30495724081993103, 0.7600631713867188, -0.5608088374137878, 0.17364412546157837, -0.2996566891670227, -0.24607352912425995, -0.07768979668617249], [0.18872815370559692, -0.45782190561294556, -0.31935983896255493, -0.12395627796649933, -0.3013891875743866, 0.6133034229278564, 0.8433691263198853, 0.15250714123249054, 0.44766637682914734, -0.692960262298584, 0.0013562440872192383, 0.4004986584186554, -0.01498633623123169, 0.20589514076709747, -0.7275494337081909, -0.044035155326128006, 0.06465215235948563, -0.016764584928750992], [-0.009553621523082256, -0.16247598826885223, -0.3148411214351654, 0.21356290578842163, 0.14626824855804443, -0.09627647697925568, -0.2243613451719284, 0.19573011994361877, -0.12318120151758194, 0.8244248032569885, -0.03646772354841232, -0.30030420422554016, 0.07681387662887573, -0.18258051574230194, -0.036544762551784515, 0.41266098618507385, -0.2245507538318634, -0.19241389632225037], [-0.031601715832948685, 0.11863180994987488, 0.13755595684051514, -0.29347044229507446, 0.009929625317454338, 0.13087394833564758, 0.019152648746967316, 0.20599451661109924, -0.09477300941944122, 0.4555591344833374, -0.12124156951904297, 0.37882760167121887, 0.09266593307256699, -0.14019206166267395, -0.41655510663986206, -0.04019296169281006, -0.5723155736923218, -0.047488003969192505], [0.6214596629142761, -0.03733804449439049, 0.08211081475019455, -0.28540852665901184, -0.16147397458553314, -0.6383705735206604, -0.10353116691112518, 0.20789258182048798, 0.708696722984314, 0.11318226158618927, 0.4663744568824768, -0.08602562546730042, 0.026801880449056625, -0.44973042607307434, 0.3586878776550293, -0.16435693204402924, -0.034388139843940735, -0.38126036524772644], [0.22279079258441925, 0.0451093353331089, -0.4948652684688568, -0.05525481700897217, -0.23225577175617218, 0.48295071721076965, 0.3908669352531433, 0.0671607106924057, 0.16914570331573486, 0.23054134845733643, 0.014566697180271149, -0.0005805939435958862, 0.26727375388145447, 0.13954901695251465, 0.1717280149459839, 0.5009751319885254, -0.5058712959289551, 0.5287612080574036], [0.26282230019569397, -0.4375711679458618, 0.1286303848028183, 0.0790242850780487, 0.07041126489639282, -0.08363109827041626, 0.6475864052772522, 0.24741694331169128, -0.477229505777359, 0.1016816794872284, -0.10466861724853516, 0.005413323640823364, -0.19420751929283142, -0.04525308683514595, -0.6346529722213745, -0.216253399848938, -0.015764795243740082, -0.2822015881538391], [0.264559805393219, 0.08940676599740982, 0.21976371109485626, 0.3495696783065796, 0.07094907015562057, -0.2709171175956726, -0.0003092363476753235, -0.02343769371509552, -0.3254900574684143, -0.35068976879119873, -0.41477271914482117, -0.17062312364578247, 0.42500996589660645, 0.10931187868118286, 0.034722961485385895, -0.2603033781051636, -0.27977651357650757, -0.48044002056121826], [-0.4026307165622711, 0.5603023171424866, -0.10477472841739655, -0.4344276785850525, 0.47220614552497864, -0.3522244095802307, -0.35358917713165283, 0.04467112571001053, 0.5574308633804321, 0.025860950350761414, 0.9842710494995117, -0.46742504835128784, -0.21398723125457764, 0.15454864501953125, -0.4176642596721649, -0.24313116073608398, -0.06896857917308807, 0.1365838199853897], [0.4040173590183258, -0.3984021842479706, 0.5427204966545105, 0.07682016491889954, 0.11032729595899582, 0.5562815070152283, 0.10477627068758011, -0.6270042061805725, -0.22429636120796204, 0.05970370024442673, -0.3977617621421814, 0.6596402525901794, 0.004629641771316528, 0.4647983908653259, 0.17726340889930725, 0.13550016283988953, 0.33882004022598267, 0.862341046333313], [-0.2592225968837738, -0.2709805965423584, 0.10516705363988876, -0.24160882830619812, -0.06767022609710693, 0.24851851165294647, 0.5057553648948669, -0.11703050881624222, -0.23505358397960663, 0.0731024444103241, -0.4060411751270294, -0.17179620265960693, -0.3646846115589142, -0.21686464548110962, 0.19816452264785767, 0.488947331905365, 0.6384285092353821, -0.20483198761940002], [0.006299935281276703, 0.3811436891555786, 0.13114535808563232, -0.303241491317749, 0.035693664103746414, 0.35505834221839905, 0.13665492832660675, -0.34216973185539246, 0.037529636174440384, 0.15519678592681885, -0.0622105672955513, -0.1349141150712967, 0.45803335309028625, 0.007882669568061829, -0.702587366104126, -0.5175029039382935, 0.38683921098709106, 0.07371588051319122], [0.25585711002349854, 0.04372657090425491, 0.032133325934410095, 0.5576595067977905, 0.413796991109848, -0.6131351590156555, -0.4407307803630829, 0.03595595061779022, 0.029199426993727684, 0.007014576345682144, 0.7269591689109802, -0.21249964833259583, 0.17217715084552765, -0.34618526697158813, -0.6913852095603943, 0.4998573064804077, -0.2588186264038086, 0.25446248054504395], [-0.06913596391677856, 0.3752785921096802, 0.07685382664203644, -0.07755465805530548, 0.3789593279361725, 0.3076784312725067, 0.4367152154445648, 0.2574002146720886, -0.36865174770355225, -0.5509855151176453, -0.21487554907798767, -0.08968718349933624, -0.3044699430465698, 0.28296688199043274, -0.19099026918411255, -0.48556163907051086, 0.09422104805707932, 0.3832952380180359], [0.1995159238576889, 0.020687710493803024, 0.8464588522911072, 0.04467213153839111, -0.5241340398788452, 0.05311502888798714, -0.051626235246658325, -0.6191131472587585, -0.009484730660915375, 0.3038155436515808, -0.002470850944519043, 0.000506184995174408, -0.08629412204027176, -0.3243498206138611, -0.08653813600540161, -0.4180067181587219, -0.10289552062749863, 0.5078831315040588], [0.02758307009935379, 0.09956562519073486, 0.4042850136756897, 0.19729891419410706, 0.07023081183433533, 0.14642733335494995, -0.01718008518218994, -0.572978138923645, -0.08247188478708267, -0.26157715916633606, 0.364359974861145, -0.010699018836021423, -0.5761521458625793, -0.16265416145324707, 0.2893432378768921, 0.18489155173301697, -0.058028168976306915, -0.08995240926742554], [-0.16084706783294678, 0.15837286412715912, 0.2802501320838928, 0.15261536836624146, 0.0017886161804199219, -0.10818466544151306, -0.14196684956550598, -0.274969220161438, 0.07238506525754929, 0.2566937804222107, 0.6278035044670105, 0.2895551919937134, 0.2039204090833664, 0.2858180105686188, -0.2804413437843323, 0.08889177441596985, 0.12473881244659424, -0.37049171328544617], [-0.05246850103139877, 0.4508342146873474, 0.09623261541128159, -0.2848173677921295, 0.16191938519477844, -0.46253156661987305, -0.3593108355998993, -0.024946436285972595, 0.01596742868423462, -0.08297234028577805, -0.48931005597114563, -0.07212455570697784, 0.3304924964904785, 0.03286433964967728, 0.21846957504749298, 0.3745719790458679, -0.016855433583259583, 0.12617170810699463], [-0.04758463054895401, -0.5603720545768738, 0.29685336351394653, -0.5263693332672119, 0.009166102856397629, 0.5989280939102173, 0.4370410442352295, -0.2107454538345337, 0.47586163878440857, 0.056820645928382874, -0.15169751644134521, 0.3357381224632263, -0.8536912202835083, 0.06240405887365341, 0.4610428512096405, -0.19640985131263733, 0.20661838352680206, 0.42000117897987366], [-0.11217927932739258, -0.29378628730773926, -0.1252627670764923, -0.0860198587179184, -0.25498828291893005, -0.46607184410095215, -0.4791317582130432, -0.16606520116329193, -0.1076507717370987, 0.23161551356315613, 0.4919517934322357, 0.8707481622695923, -0.22750043869018555, -0.012059889733791351, -0.09524989128112793, 0.3387387990951538, -0.3990403413772583, -0.20100006461143494], [-0.662711501121521, -0.4438026547431946, -0.44653183221817017, 0.408263623714447, 0.3705902099609375, 0.5047225952148438, -0.14050690829753876, -0.01643642783164978, -0.0883709043264389, 0.625044584274292, 0.07674990594387054, -0.05574630945920944, 0.3041253387928009, 0.018925927579402924, -0.30170050263404846, 0.6046743988990784, -0.11883474141359329, -0.09819169342517853], [0.11362893879413605, -0.15156057476997375, 0.6034452319145203, 0.5389730334281921, 0.06198233738541603, 0.22020323574543, 0.24296340346336365, 0.029256068170070648, 0.06251111626625061, -0.08201026916503906, -0.3272140920162201, -0.1618502289056778, 0.29288724064826965, -0.16191110014915466, 0.3092731833457947, -0.01630924642086029, -0.059405967593193054, -0.23020605742931366]]"
brain_bias_0,"[0.07141497731208801, -0.47396206855773926, -0.23873943090438843, -0.1563657820224762, 0.09761674702167511, -0.05065137892961502, -0.025104932487010956, 0.05451400205492973, -0.04443563520908356, -0.20012319087982178, -0.1693345010280609, -0.0717444121837616, 0.0831516906619072, -0.23133277893066406, -0.05810807645320892, 0.6134129166603088, -0.23895376920700073, 0.4417163133621216, -0.14638802409172058, -0.37336891889572144, 0.141382098197937, -0.05741177499294281, -0.0896604061126709, -0.25768768787384033, 0.45698124170303345, -0.08199116587638855, 0.09613476693630219, 0.035018015652894974, 0.12995651364326477, 0.49554386734962463, -0.26929137110710144, 0.3270646929740906]"
brain_weight_1,"[[-0.6559375524520874, 0.04776642844080925, -0.46280741691589355, 0.37957078218460083, 0.007802473846822977, -0.24416165053844452, -0.7549305558204651, 0.0761483758687973, 0.030077684670686722, 0.030681217089295387, 0.08029647916555405, 0.11873790621757507, 0.025178968906402588, -0.06114621460437775, 0.1380305290222168, -0.1625746488571167, -0.17427533864974976, -0.036031100898981094, -0.3119608163833618, 0.014196988195180893, 0.1903068721294403, 0.25522899627685547, 0.34004342555999756, -0.2623486816883087, -0.32242724299430847, -0.16005849838256836, 0.1277901530265808, -0.41725707054138184, 0.1649015098810196, -0.42238789796829224, -0.06836860626935959, -0.237259179353714], [-0.015902478247880936, -0.21576260030269623, -0.14252664148807526, 0.30256304144859314, -0.38365480303764343, -0.33890268206596375, 0.4026167690753937, 0.008045896887779236, 0.29394468665122986, 0.33196479082107544, 0.4443506598472595, -0.029659658670425415, -0.3169497549533844, 0.15489578247070312, -0.04026090353727341, 0.33696138858795166, -0.0765579491853714, -0.45109260082244873, -0.5186653733253479, -0.27074676752090454, -0.31743377447128296, -0.05818931385874748, -0.5336530804634094, 0.1757221519947052, 0.3416265845298767, -0.29041847586631775, -0.17785853147506714, -0.35302233695983887, 0.055741727352142334, 0.28808337450027466, -0.08713731169700623, 0.14041851460933685], [-0.13847562670707703, 0.08806198090314865, 0.13110584020614624, -0.03073931857943535, 0.17251116037368774, 0.4996453821659088, -0.021829605102539062, 0.4160363972187042, 0.20001056790351868, 0.3362424373626709, -0.05900483578443527, -0.06686253100633621, 0.21727922558784485, 0.00025043636560440063, 0.15429681539535522, 0.017104752361774445, -0.2432146817445755, -0.4709075391292572, 0.02322971634566784, -0.31160008907318115, 0.05768779665231705, 0.7456872463226318, 0.3288742005825043, 0.48798811435699463, -0.058781638741493225, -0.39476484060287476, 0.2894812822341919, 0.025128915905952454, -0.10359655320644379, 0.40047329664230347, -0.10333926975727081, 0.09440125524997711], [-0.48645925521850586, -0.2941184341907501, -0.4996955096721649, -0.6252155900001526, 0.04541977867484093, -0.23035737872123718, 0.10711738467216492, -0.376578152179718, -0.2169760763645172, 0.4953141510486603, 0.030891910195350647, -0.2755856513977051, 0.22746498882770538, 0.36757659912109375, 0.3744813799858093, 0.1153179481625557, -0.21345855295658112, 0.3391205668449402, -0.14605319499969482, 0.20316648483276367, -0.1000903993844986, -0.20607224106788635, 0.37830275297164917, 0.2753809988498688, -0.10309148579835892, 0.07866562157869339, -0.2531782388687134, 0.12491011619567871, -0.2990986108779907, -0.09632423520088196, 0.4328818917274475, 0.13900379836559296], [-0.05018587410449982, 0.02640444040298462, -0.3774404525756836, 0.16897153854370117, -0.1960093230009079, 0.4515637755393982, 0.09774969518184662, -0.18914829194545746, 0.13843339681625366, -0.09128661453723907, 0.055910006165504456, 0.23398588597774506, -0.06287989020347595, -0.3049039840698242, 0.08321768790483475, 0.44093143939971924, -0.269966721534729, -0.02174905687570572, 0.0630790963768959, -0.04737093672156334, 0.45259109139442444, -0.056059207767248154, -0.3056490421295166, 0.06556166708469391, -0.26776379346847534, -0.07024354487657547, 0.21441997587680817, 0.24660804867744446, 0.19019925594329834, 0.23256641626358032, 0.0316777229309082, 0.14845430850982666], [-0.14423209428787231, -0.3056124448776245, 0.3007142245769501, 0.11110901832580566, 0.06596607714891434, 0.036425694823265076, -0.459901362657547, -0.004517659544944763, -0.12732085585594177, 0.13217799365520477, 0.3640117645263672, -0.06477849930524826, 0.16892710328102112, -0.1815442144870758, 0.019768737256526947, -0.03079371154308319, 0.049995098263025284, 0.12611111998558044, 0.1910112351179123, -0.2826453447341919, -0.07768337428569794, 0.07075193524360657, -0.2773609757423401, 0.0703749805688858, -0.25050774216651917, -0.16504782438278198, -0.1423587203025818, -0.15400171279907227, 0.001112617552280426, 0.16785499453544617, -0.1534496247768402, 0.2822825312614441], [-0.19604359567165375, 0.12182550132274628, -0.0701543390750885, -0.08261052519083023, -0.38269931077957153, -0.12360960245132446, -0.12054517865180969, 0.4351135194301605, -0.09701605886220932, 0.3578774631023407, -0.6943970918655396, -0.5495636463165283, 0.17058874666690826, 0.32420361042022705, 0.17547813057899475, -0.01456867903470993, 0.11188316345214844, 0.04392032325267792, -0.16250133514404297, 0.5831009745597839, 0.18747831881046295, 0.25115203857421875, 0.15183815360069275, -0.44048064947128296, -0.27416396141052246, -0.26303672790527344, -0.06956975907087326, -0.13616500794887543, -0.05145973339676857, -0.10703328996896744, 0.12695814669132233, 0.0761047974228859], [0.23341555893421173, -0.15635272860527039, -0.030808474868535995, 0.044450536370277405, 0.06433209031820297, -0.21218907833099365, -0.21730868518352509, -0.11541686207056046, 0.13560183346271515, 0.5670631527900696, -0.30082160234451294, -0.03155815601348877, 0.3548744022846222, 0.056512631475925446, -0.03185673803091049, 0.12058769166469574, -0.34648680686950684, 0.5156347155570984, 0.32067376375198364, -0.0885668396949768, 0.32043108344078064, 0.10021117329597473, -0.3010888397693634, -0.36261314153671265, 0.26930055022239685, -0.21869121491909027, -0.04555020481348038, -0.39989951252937317, -0.5676534175872803, 0.03298909217119217, 0.7389347553253174, 0.16579635441303253], [-0.44926318526268005, 0.14797310531139374, 0.2860388457775116, -0.29664456844329834, -0.1648693084716797, 0.49203646183013916, -0.36040571331977844, 0.2687632441520691, -0.06748512387275696, 0.2927249073982239, -0.1372438669204712, 0.45390307903289795, -0.4983444809913635, 0.43886616826057434, 0.2798219323158264, -0.2673228085041046, 0.1926983892917633, 0.03621695190668106, 0.4953872859477997, 0.18951399624347687, -0.15891575813293457, 0.19227924942970276, -0.023437470197677612, 0.28983578085899353, 0.6242989301681519, -0.26420506834983826, 0.5072758197784424, -0.0004686117172241211, -0.11676567047834396, 0.2730746269226074, -0.07992776483297348, -0.37490424513816833], [0.07484032213687897, -0.10606012493371964, 0.0212545208632946, -0.3245566785335541, -0.1297147572040558, -0.34052932262420654, 0.12179099768400192, 0.008542828261852264, 0.3263830840587616, -0.17988038063049316, 2.7839094400405884e-05, 0.41619980335235596, -0.032800812274217606, -0.03351210057735443, -0.12142131477594376, -0.24273864924907684, -0.028421053662896156, -0.022999558597803116, -0.09486942738294601, 0.17867501080036163, 0.3677111864089966, -0.5618253946304321, -0.33667629957199097, -0.06545928120613098, 0.12006236612796783, -0.11848092079162598, 0.09897986054420471, 0.2106316238641739, -0.30140411853790283, 0.1539684683084488, 0.04130367934703827, 0.2623867094516754], [-0.16373023390769958, 0.14364445209503174, -0.09806916117668152, 0.10734138637781143, 0.09480047225952148, -0.31374019384384155, -0.5610060691833496, 0.1215285062789917, -0.12220661342144012, -0.25078052282333374, -0.41577407717704773, -0.0883624255657196, -0.07665744423866272, 0.376615971326828, 0.016132965683937073, -0.17978966236114502, 0.07337826490402222, -0.046380866318941116, -0.09203413128852844, 0.07480446249246597, 0.349560022354126, 0.31801357865333557, 0.4599432945251465, 0.00774082075804472, 0.091498002409935, -0.7919097542762756, 0.08296075463294983, 0.37404048442840576, 0.2629948854446411, -0.36228683590888977, -0.5520799160003662, -0.015984244644641876], [-0.4283965528011322, -0.0395098552107811, 0.43953025341033936, 0.5176635980606079, -0.013759367167949677, -0.2999027371406555, -0.02354404330253601, -0.42031317949295044, 0.25027772784233093, -0.025165721774101257, -0.028820699080824852, 0.10376352071762085, -0.2701422870159149, -0.08936197310686111, -0.5701559782028198, -0.0390857458114624, -0.4496454894542694, -0.11310766637325287, 0.04352866858243942, 0.14240044355392456, -0.04277496039867401, -0.11453041434288025, 0.13372737169265747, 0.27634161710739136, 0.5344281196594238, 0.09813782572746277, -0.4374736547470093, -0.1364891678094864, 0.2694348394870758, 0.043794259428977966, 0.08287902176380157, -0.3969793915748596], [0.5067358016967773, 0.12470506876707077, -0.14838440716266632, -0.42900705337524414, 0.12959325313568115, -0.31658661365509033, 0.2448488473892212, -0.5044206380844116, 0.24725450575351715, -0.20770753920078278, 0.26092368364334106, 0.30240386724472046, 0.1713477224111557, -0.0518079437315464, 0.3099978268146515, 0.4202030301094055, -0.01072131097316742, 0.08261188864707947, 0.1473398357629776, 0.09484528005123138, 0.30891895294189453, -0.2908340394496918, 0.19070471823215485, 0.03763273358345032, -0.4833853542804718, -0.06668992340564728, 0.0471334271132946, -0.012738659977912903, -0.07810774445533752, 0.23948796093463898, -0.1694672703742981, 0.2930145263671875], [-0.487065851688385, -0.3555449843406677, 0.07213810086250305, -0.4425068795681, 0.1354549676179886, -0.45201408863067627, -0.16818375885486603, 0.12294867634773254, -0.01589534804224968, 0.43590909242630005, 0.032275982201099396, 0.2141248881816864, -0.3344530463218689, 0.0345223993062973, 0.18860410153865814, -0.18940997123718262, 0.0252151470631361, 0.19772379100322723, -0.4434139132499695, -0.020154383033514023, 0.2370021492242813, 0.023084141314029694, -0.3713041841983795, 0.1081557422876358, 0.2660878896713257, 0.470426082611084, -0.3502500653266907, 0.1719091832637787, 0.1412888765335083, 0.09387907385826111, -0.29738056659698486, 0.5973443388938904], [-0.0801621675491333, 0.05562616512179375, -0.3335897624492645, -0.1909191906452179, -0.09715661406517029, 0.15359973907470703, -0.032426364719867706, -0.030192140489816666, 0.013567119836807251, 0.1613941639661789, -0.2583419680595398, 0.42337921261787415, 0.2623445391654968, 0.11661124229431152, 0.6990614533424377, -0.14602325856685638, -0.018184788525104523, 0.10059317946434021, -0.5415240526199341, -0.28515034914016724, 0.05763894319534302, -0.2571808993816376, -0.012569783255457878, 0.09329859167337418, 0.09787960350513458, 0.31817924976348877, 0.14200468361377716, -0.2829904854297638, 0.7237586379051208, 0.12451423704624176, -0.035741209983825684, -0.1300644874572754], [0.01674070581793785, -0.1794550120830536, 0.2832794487476349, -0.24031570553779602, 0.10327049344778061, 0.056414082646369934, -0.23923878371715546, 0.2952924966812134, -0.21180303394794464, -0.10192382335662842, 0.21327000856399536, -0.17105361819267273, -0.15389665961265564, -0.2150878608226776, -0.27081888914108276, 0.04562653601169586, -0.01935594528913498, 0.17298851907253265, 0.4922662377357483, -0.04324820637702942, -0.5983203649520874, 0.06857073307037354, 0.06448642164468765, 0.05779889598488808, 0.033024005591869354, -0.022528469562530518, 0.37166765332221985, -0.06319499760866165, 0.054829396307468414, -0.030752569437026978, 0.10267045348882675, 0.2632938623428345]]"
brain_bias_1,"[0.03078504651784897, -0.22934114933013916, -0.19244332611560822, -0.06265651434659958, -0.2519368529319763, 0.1085188239812851, -0.722312331199646, -0.1095602884888649, -0.2818668782711029, -0.09004174172878265, 0.2365645170211792, -0.30409884452819824, 0.34699660539627075, -0.23499710857868195, -0.10277541726827621, -0.07450839877128601]"
brain_weight_2,"[[-0.4384123682975769, 0.52768474817276, 0.07902263104915619, 0.010033849626779556, -0.14777381718158722, 0.2005380243062973, 0.09747698158025742, 0.6655970811843872, -0.09071896970272064, 0.13458922505378723, -0.3712354302406311, -0.4153158664703369, 0.4515201151371002, 0.6838081479072571, -0.3200135827064514, -0.4483778476715088], [0.16299360990524292, -0.23634257912635803, 0.268099308013916, -0.525667667388916, 0.06828419119119644, 0.25995510816574097, -0.49588140845298767, 0.22023023664951324, 0.00700417160987854, 0.32745155692100525, -0.9732564091682434, 0.10043028742074966, -0.6526017785072327, 0.2678687572479248, 0.019364625215530396, 0.23823243379592896], [0.46390050649642944, 0.2308860719203949, -0.1612403243780136, 0.06347166746854782, -0.11658410727977753, -0.0643453523516655, 0.033824436366558075, -0.433785080909729, -0.4509287476539612, -0.3738251328468323, -0.11078842729330063, -0.11445555090904236, -0.3583882451057434, 0.4963582754135132, -0.26096922159194946, -0.05554656684398651], [0.19130589067935944, -0.19573959708213806, -0.17646083235740662, -0.253925085067749, -0.06330286711454391, -0.043627191334962845, 0.09692052006721497, 0.052499741315841675, 0.27377915382385254, -0.19755366444587708, 0.33186274766921997, 0.3183523714542389, 0.0648314580321312, -0.309479683637619, -0.3803064823150635, -0.1444653570652008], [-0.38254088163375854, -0.13989268243312836, -0.14258062839508057, 0.07257119566202164, 0.24713407456874847, -0.6805917620658875, -0.11709705740213394, 0.028453156352043152, 0.10870973020792007, -0.10147146880626678, 0.22034688293933868, -0.7005499005317688, 0.49613866209983826, 0.4071964621543884, 0.3330674469470978, -0.20621836185455322], [0.4624399244785309, 0.0022835135459899902, 0.23920349776744843, 0.6402204036712646, 0.166280597448349, 0.21698331832885742, 0.5993906855583191, -0.27283230423927307, 0.5301125049591064, -0.45376840233802795, -0.16713841259479523, 0.06691912561655045, 0.4266892969608307, -0.06331755220890045, -0.6649401187896729, -0.0069006807170808315], [0.6547491550445557, 0.142464280128479, 0.027502335608005524, 0.04098667949438095, -0.18103352189064026, -0.29666510224342346, 0.7442741990089417, -0.29882821440696716, -0.22367244958877563, 0.1473991572856903, -0.011257000267505646, 0.538582444190979, -0.15692725777626038, -0.10894288867712021, -0.05036120116710663, -0.2289380580186844], [0.09633678197860718, -0.09371346235275269, -0.19004586338996887, 0.26070648431777954, 0.40062883496284485, 0.21529804170131683, 0.6840258836746216, 0.05841284245252609, 0.43235060572624207, -0.10043373703956604, 0.18586471676826477, 0.19569656252861023, 0.6322211623191833, -0.04710616171360016, 0.24863114953041077, -0.1898675262928009]]"
brain_bias_2,"[0.2876201868057251, -0.17635126411914825, 0.060544028878211975, -0.10578997433185577, -0.3055046498775482, -0.1904079020023346, 0.12204502522945404, 0.12860390543937683]"
brain_weight_3,"[[0.02034643292427063, -0.03746478259563446, 0.21709322929382324, -0.17077788710594177, 0.3568692207336426, -0.25811463594436646, -0.6290475726127625, -0.4478089213371277], [-0.12324317544698715, 0.09449446201324463, 0.6650317907333374, 0.34721308946609497, -0.33971700072288513, -0.03345448523759842, -0.2534143626689911, -0.07359161972999573]]"
brain_bias_3,"[0.3854106664657593, 0.2019987553358078]"
sensor_retina_count,18
sensor_vision_radius,400.0
sensor_fov_degrees,120.0
sensor_skip,2
sensor_see_food,False
sensor_see_bacteria,True
sensor_see_predators,False
locomotion_max_speed,400.0
locomotion_max_turn,3.141592653589793
energy_loss_idle,2.0
energy_loss_move,5.0
energy_death_energy,0.0
energy_split_energy,150.0
last_brain_output,"[1.4842368364334106, -0.15356512367725372]"
last_brain_activations,"[[0.11684238910675049, -0.4417756199836731, -0.21488253772258759, -0.20664240419864655, 0.07546945661306381, -0.06254284083843231, 0.022001057863235474, 0.04028414189815521, -0.0571986548602581, -0.14177408814430237, -0.1779639571905136, -0.08597894012928009, 0.10762439668178558, -0.2594674527645111, -0.09111953526735306, 0.541992723941803, -0.2257847785949707, 0.44821101427078247, -0.1945110708475113, -0.34909728169441223, 0.11274078488349915, -0.092490054666996, -0.024659134447574615, -0.2605765163898468, 0.4318656921386719, -0.0589272566139698, 0.11343207955360413, 0.0018220075871795416, 0.06849972903728485, 0.45065197348594666, -0.21814486384391785, 0.3712593913078308], [-0.3695191740989685, 0.1009785383939743, -0.2761649489402771, 0.06978584825992584, 0.1861724853515625, 0.2790810465812683, -0.7478241920471191, 0.42934760451316833, -0.6610921025276184, 0.17503152787685394, 0.10761843621730804, -0.5053903460502625, 0.6256712675094604, 0.29056352376937866, 0.15988536179065704, 0.13130570948123932], [0.873519778251648, -0.2159823626279831, -0.13932494819164276, -0.6100608706474304, 0.5117273330688477, -0.8326269388198853, -0.827237606048584, -0.1811448484659195], [1.4842368364334106, -0.15356512367725372]]"
